Program Name,Program Phone,Program Email,Program Address 1,Program Address 2,Town,Program Zip,EEC Regional Office Address:,Program Contact Name,License First Issue Date,Most Recently Renewed,License Number,Capacity,CCRR Name,CCRR Phone,Program Type
St Luke's Lutheran Preschool,(781) 326-1346,stlukespreschooldedham@gmail.com,950 East St,,Dedham,02026-6335,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Elaine MacNeil,9/11/83,4/9/23,9116914,52,Community Care for Kids,(617) 657-5305,Large Group
St Paul's Church Nursery School,(781) 326-4193,spnsdedham@gmail.com,76 Church Street,,Dedham,02026-4340,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Gabrielle Spinale,8/19/21,2/19/24,9139676,30,Community Care for Kids,(617) 657-5305,Large Group
St. Agatha School,(617) 696-3548,achrisom@stagathaparish.org,440 Adams Street,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",Annmarie Chrisom,3/6/22,3/6/24,9142222,116,Community Care for Kids,(617) 657-5305,Private School
St. John's Nursery School,(781) 329-2032,jeanacolangelo@gmail.com,95 DEERFIELD AVE,,Westwood,02090-1612,"324-R Clark Street, Worcester, MA 01606",Jeana Colangelo,12/6/90,5/20/24,9144532,31,Community Care for Kids,(617) 657-5305,Large Group
St. Mary of The Assumption,(617) 566-7184,cnadjarian@stmarys-brookline.org,67 Harvard Street,,Brookline,2445,"500 Victory Road, Suite 2100, Quincy, MA 02171",Annie Casey,7/28/22,7/28/24,9152909,100,Child Care Choices of Boston,(617) 542-5437,Private School
St. Mary of the Assumption Early Childhood Program,(617) 566-7184,storresperrier@stmarys-brookline.org,67 Harvard Street,,Brookline,2445,"500 Victory Road, Suite 2100, Quincy, MA 02171",Suzette Torres-Perrier,9/30/24,9/30/24,9156347,116,Child Care Choices of Boston,(617) 542-5437,Large Group
St. Mary of the Hills School,(617) 698-2464,dking250@smhschool.org,250 Brook Road,,Milton,2324,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/23/21,12/23/23,9163057,92,Community Care for Kids,(617) 657-5305,Private School
St. Theresa of Avila Nursery,(617) 323-1050,jbastien@staboston.org,10 St Theresa Ave,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",JENNIFER BASTIEN,9/7/22,3/7/23,9116073,27,Child Care Choices of Boston,(617) 542-5437,Large Group
"St.Jean, Marie Andree",(857) 880-0867,mariestjean49@gmail.com,14 Torrey Avenue,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/30/22,8/30/22,9108230,6,Child Care Works,(508) 999-9930,Family Child Care
St.Theresa School,(617) 323-1050,joreilly@staboston.org,40 Saint Theresa Avenue,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",Jennifer O'Reilly,12/23/19,12/23/23,9133608,140,Child Care Choices of Boston,(617) 542-5437,Private School
"Staley, Jane",(508) 404-7804,jane.staley22@gmail.com,1025 West St,,Walpole,2081,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/8/20,12/8/23,9134442,10,Child Care Works,(508) 999-9930,Family Child Care
"Stallings, Rachel",(617) 913-0967,raysofsunshinefcc@gmail.com,170 Sherrin Street,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/7/18,8/7/24,9149302,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Stanton, Kristen",(781) 378-2281,kristen80c@gmail.com,209 Captain Pierce Road,,Scituate,02066-2438,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,11/20/11,11/20/23,9134726,10,Child Care Network,(508) 778-9470,Family Child Care
Starboard Academy,(781) 924-7827,renee.b@starboardacademy.com,45 Proprietors Drive,,Marshfield,2050,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Sydney Philibin,2/25/24,2/25/24,9140810,128,Child Care Network,(508) 778-9470,Large Group
Starboard Academy,(774) 234-7827,nicole.g@starboardacademy.com,114 Industrial Park Road,,Plymouth,2360,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Sydney Philibin,8/26/20,2/26/23,9115338,161,Child Care Network,(508) 778-9470,Large Group
Start Right Start Bright Academy,(508) 941-6767,director@srsbacademy.com,856 North Montello Street,,Brockton,02301-1655,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Euphemia Jones,9/4/03,11/7/23,9128828,38,Child Care Works,(508) 999-9930,Large Group
State Street Early Learning Center,(857) 403-4749,snesbitt@ssymca.org,79 CODDINGTON STREET,,Quincy,2169,"500 Victory Road, Suite 2100, Quincy, MA 02171",Sonya Nesbitt,2/3/85,4/24/23,9123539,178,Community Care for Kids,(617) 657-5305,Large Group
"Steele, Lynn",(774) 270-2895,lynnskee12@gmail.com,85 New Street,,Rehoboth,2769,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/25/19,8/25/22,9102551,6,Child Care Works,(508) 999-9930,Family Child Care
Step Ahead Early Education & Child Care Center Quincy,(781) 308-9608,quincystepahead@gmail.com,"605 Hancock Street, Unit #2",,Quincy,2170,"500 Victory Road, Suite 2100, Quincy, MA 02171",Ida Koo or Layra Watson,8/17/22,2/17/23,9116667,36,Community Care for Kids,(617) 657-5305,Large Group
Step Ahead Early Education and Child Care Center,(781) 986-2223,stepahead.eec@gmail.com,30 SOUTH MAIN STREET,,Randolph,2368,"500 Victory Road, Suite 2100, Quincy, MA 02171",Ida Yee Koo,6/5/11,12/22/24,9159152,28,Community Care for Kids,(617) 657-5305,Large Group
Step Ahead Kindergarten & Preschool,(781) 356-8318,stepaheadkp@gmail.com,12 ELM STREET,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Nancy Coose,11/6/91,12/7/24,9155071,45,Community Care for Kids,(617) 657-5305,Large Group
Stepping Stone Learning Center,(781) 296-5599,steppingstonelc1@gmail.com,387 E. Center Street,,West Bridgewater,2379,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Charlotte Lynch,4/28/24,10/28/24,9160102,17,Child Care Works,(508) 999-9930,Large Group
Stepping Stones Learning Center,(781) 296-5599,steppingstonelc1@gmail.com,165 Beal Street,,Hingham,2043,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Charlotte Lynch,8/23/20,2/23/23,9117155,73,Community Care for Kids,(617) 657-5305,Large Group
"Stiles, Eileen",(508) 697-7760,estiles6@yahoo.com,470 Hayward Street,,Bridgewater,02324-1915,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/6/93,1/6/23,9111512,10,Child Care Works,(508) 999-9930,Family Child Care
"Stokinger, Frances",(781) 252-9054,ponygirlcooks@gmail.com,101 Star St,,Whitman,02382-1220,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/1/04,6/1/22,9099219,8,Child Care Works,(508) 999-9930,Family Child Care
Stone House Early Learning Center,(781) 400-0755,sgraham@stonehouseinc.org,1 Westminster Ave,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",Sheila Graham,7/6/22,1/6/25,9157291,43,Child Care Choices of Boston,(617) 542-5437,Large Group
"Stone, Virginia",(781) 749-1983,andrew.stone1@comcast.net,150 Wompatuck Road,,Hingham,02043-1109,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/2/99,8/20/24,9152978,10,Community Care for Kids,(617) 657-5305,Family Child Care
Stony Brook School,(617) 990-6453,shannon@stonybrooklearning.com,21-D 35K Bismarck Street,,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",Shannon Nelson Pope,9/12/17,3/18/24,9142935,36,Child Care Choices of Boston,(617) 542-5437,Large Group
"Story Heights Montessori  Childcare Center, Inc.",(508) 346-3427,denelle@storyheightsmontessori.com,23 Union St.,,Norfolk,2056,"324-R Clark Street, Worcester, MA 01606",Denelle Himmighoefer,11/16/16,5/17/23,9119852,36,Seven Hills Child Care Resources,(508) 856-7930,Large Group
Story Tree Children's Center(II),(508) 828-1788,lisastorytree@aol.com,25 Marsh Drive,,Taunton,02780-2844,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Lisa Adams,6/7/01,11/29/24,9158861,45,Child Care Works,(508) 999-9930,Large Group
"StoryHeights Montessori Childcare Center - Plainville, Inc.",(774) 306-4126,felicia@storyheightsmontessori.com,12 Washington St.,,Plainville,2762,"324-R Clark Street, Worcester, MA 01606",Felicia Lanoue,9/2/24,3/2/25,9163922,26,Child Care Works,(508) 999-9930,Large Group
StoryHeights Montessori Childcare Ctr. - Wrentham,(508) 346-3427,gina@storyheightsmontessori.com,200 Stonewall Blvd. STE 207,,Wrentham,2093,"324-R Clark Street, Worcester, MA 01606",Gina Knust Graichen,8/29/21,8/29/23,9127425,36,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day - Dawe School,(781) 344-5512,info@stoughtonextendedday.org,131 Pine Street,,Stoughton,02072-1845,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",RJ Pomerleau,11/17/08,6/1/23,9121779,156,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day - Gibbons School,(781) 344-5512,info@stoughtonextendedday.org,235 Morton Street,,Stoughton,02072-3227,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Raymond Pomerleau,11/17/08,6/1/23,9122589,39,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day - South St.,(781) 344-5512,info@stoughtonextendedday.org,171 Ash Street,,Stoughton,02072-3523,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Raymond Pomerleau,2/20/97,6/4/23,9123510,39,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day Preschool,(781) 341-0886,info@stoughtonextendedday.org,414 Sumner Street,,Stoughton,2072,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Raymond Pomerleau,9/14/03,6/11/23,9126941,42,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day Program - Hansen School,(781) 344-5512,info@stoughtonextendedday.org,1800 Central Street,,Stoughton,02072-1429,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Raymond Pomerleau,8/25/92,6/11/23,9122591,156,Child Care Works,(508) 999-9930,Large Group
Stoughton Extended Day-Wilkins School,(781) 344-5512,info@stoughtonextendedday.org,1322 Central Street,,Stoughton,02072-4410,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Raymond Pomerleau,8/29/95,6/1/23,9123508,39,Child Care Works,(508) 999-9930,Large Group
"Straughn- Yearwood , Marcia",(781) 986-4346,uwsmarcia1234@gmail.com,18 Smith Road,,Randolph,02368-2942,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/21/99,2/21/23,9112069,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Straus, Irina",(781) 784-7242,irina@sharonmontessori.com,283 North Main Street,,Sharon,2067,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/28/16,8/28/22,9102395,10,Child Care Works,(508) 999-9930,Family Child Care
"Strom, Rebecca",(617) 282-1722,strbecka2010@comcast.net,65 KINGSDALE STREET # 1,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/21/02,10/21/23,9131838,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Su Escuela Language Academy,(781) 741-5454,egedirector@suescuela.com,75 Sgt William B Terry Drive,Suite 1001,Hingham,2043,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Rachael Mayer,9/8/11,1/21/24,9138011,236,Community Care for Kids,(617) 657-5305,Large Group
"Suarez Azunje, Karla C",(857) 746-0627,karol.suarez1313@gmail.com,651 Hyde Park Av,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/27/24,6/27/24,9140194,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Suarez, Dulce",(617) 427-6581,dulcefamilydaycare@gmail.com,17 SONOMA ST APT 2,,Dorchester,02121-2923,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/11/04,3/11/22,9094264,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Succar, Nada",(617) 447-6069,nadasuccar@gmail.com,47 Concord Avenue,,Norwood,02062-4004,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/10/19,1/10/25,9161603,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Sullivan, Christine",(617) 799-3538,csullivan182@outlook.com,182 Spring Street,,Millis,2054,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/4/20,8/4/23,9129032,6,Seven Hills Child Care Resources,(508) 856-7930,Family Child Care
"Sullivan, Karen",(617) 786-9250,karen4care@aol.com,23 SMALL STREET,,Quincy,2171,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/21/99,10/21/23,9132202,8,Community Care for Kids,(617) 657-5305,Family Child Care
Sunkissed Acorns,(617) 338-2127,director@sunkissedacorns.com,342 TREMONT STREET,,Boston,2116,"500 Victory Road, Suite 2100, Quincy, MA 02171",Jian Xian (Judy) Zhu,6/5/12,4/6/23,9119900,32,Child Care Choices of Boston,(617) 542-5437,Large Group
Sunny Bear Academy,(617) 469-3977,sukiennik@hotmail.com,177 GREEN ST,,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",Margaret Sukiennik,1/12/05,3/6/23,9114223,48,Child Care Choices of Boston,(617) 542-5437,Large Group
Sunny Days Academy,(508) 274-8517,sunnydaysacademywalpole@gmail.com,"25 Merchants Drive, Unit 1",,Walpole,2081,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Michelle Fellini,8/19/15,8/7/24,9156137,10,Child Care Works,(508) 999-9930,Small Group
Sunrise Child Care Center,(781) 571-4121,daycare@sunriseerectors.com,290 Pine Street,,Canton,2021,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Kaitlyn Picozzi,10/7/19,4/7/24,9144071,28,Child Care Works,(508) 999-9930,Large Group
Sunrise Learning Academy 3,(617) 951-3967,directorseaport@sunriselearningacademy.com,25 Channel Center Street,,Boston,2210,"500 Victory Road, Suite 2100, Quincy, MA 02171",Tinisha Wynn,5/30/17,12/27/23,9135678,77,Child Care Choices of Boston,(617) 542-5437,Large Group
Sunrise Montessori School,(508) 541-8010,headofschool@mysunrisemontessori.com,31 HAYWARD ST,,Franklin,02038-2166,"324-R Clark Street, Worcester, MA 01606",Andrea Thibert Rossick,8/2/05,12/13/24,9161479,40,Seven Hills Child Care Resources,(508) 856-7930,Large Group
Sunshine Childcare Center II,(617) 426-3083,sunchildcare1@gmail.com,214 HARRISON AVENUE,,Boston,2111,"500 Victory Road, Suite 2100, Quincy, MA 02171",Xing Hua Chen / Xu  Huang,8/25/11,4/8/24,9143161,16,Child Care Choices of Boston,(617) 542-5437,Large Group
Sunshine Childcare I,(617) 426-3083,sunchildcare1@gmail.com,236 HARRISON AVENUE,,Boston,2111,"500 Victory Road, Suite 2100, Quincy, MA 02171",Xing Hua Chen,9/27/07,4/8/24,9143204,29,Child Care Choices of Boston,(617) 542-5437,Large Group
Sunshine Day Care Center,(508) 697-7446,sunshinedaycarecenter8286@gmail.com,5 Wally Krueger Way Ste 5,,Bridgewater,02324-2448,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780","Susan C. Johnson, Director",12/29/87,4/23/23,9118812,20,Child Care Works,(508) 999-9930,Large Group
"Sunshine Face Academy, LLC",(857) 891-6214,kidsconnectedas@gmail.com,1200 Bedford Street,,Abington,2351,"500 Victory Road, Suite 2100, Quincy, MA 02171",Angel Simmons,7/23/15,4/6/24,9138814,49,Child Care Works,(508) 999-9930,Large Group
"Sunshine Face Academy, LLC",(857) 891-6214,kidsconnectedas@gmail.com,1596 Main Street,,Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",Angel Simmons,10/6/19,4/6/20,9059222,13,Community Care for Kids,(617) 657-5305,Large Group
"Sunshine School, Inc",(617) 696-3823,kassiehunt6@gmail.com,610 ADAMS STREET,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",Kathleen C. Hunt,7/17/88,12/11/23,9131213,28,Community Care for Kids,(617) 657-5305,Large Group
"Sviridova, Daria",(617) 893-1275,daria.sviridova@gmail.com,83 Brook Circle,,Hanover,2339,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,4/15/21,4/15/24,9142742,10,Child Care Network,(508) 778-9470,Family Child Care
"Sykes, Jennifer",(781) 821-1086,jennyfer6510@aol.com,262 High Street,,Canton,2021,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/9/14,3/9/23,9117726,8,Child Care Works,(508) 999-9930,Family Child Care
"T.L.C. Country Day School, Inc",(781) 293-6966,tlc1989@comcast.net,441A South St,,Halifax,02338-1724,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Mary Coletti,9/21/89,3/28/23,9117377,39,Child Care Network,(508) 778-9470,Large Group
"Tafur, Juana",(617) 909-9189,babystepsbostonfcc@gmail.com,23 WALK HILL STREET,,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/25/09,1/25/24,9139306,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Taho, Manushaqe",(617) 888-9772,manutaho@aol.com,45 GILMORE ST,,Quincy,02170-3809,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/31/07,1/31/25,9165556,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Tan, Feng Qi",(617) 407-8108,fengtan987@gmail.com,110 Carolyn Rd,,South Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",,6/23/15,6/23/24,9151169,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Tannous, Colette",(781) 329-3993,colettetannous@yahoo.com,15 Odyssey Lane,,Dedham,02026-2546,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,4/4/01,7/10/23,9127232,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Tapia, Teresa",(857) 269-0891,teresa14181@gmail.com,69 Alexander St #2,,Dorchester,2125,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/7/22,12/7/22,9109935,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Taraj, Zoica",(617) 938-8451,zoicataraj@yahoo.com,10 EAGLE ST,,West Roxbury,02132-4122,"500 Victory Road, Suite 2100, Quincy, MA 02171",,2/10/10,2/10/22,9092832,7,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tarnavsky, Anastasiya",(617) 276-4233,atarnavsky1988@gmail.com,1 Williams Road,,Sharon,2067,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/29/19,7/29/22,9100648,8,Child Care Works,(508) 999-9930,Family Child Care
Tartt’s Day Care Center and Private Kindergarten II,(857) 277-1290,nida@tartts.com,477 Harrison Avenue,,Boston,2118,"500 Victory Road, Suite 2100, Quincy, MA 02171",Nida Wright Adjetey,12/27/15,7/5/24,9150630,34,Child Care Choices of Boston,(617) 542-5437,Large Group
Tartt’s Day Care Center and Private Kindergarten II,(617) 426-4300,nida@tartts.com,495 Harrison Avenue,,Boston,2118,"500 Victory Road, Suite 2100, Quincy, MA 02171",Nida Wright Adjetey,4/4/12,2/16/23,9142920,41,Child Care Choices of Boston,(617) 542-5437,Large Group
Tartt’s Nursery School,(857) 214-4500,wanda@tartts.com,56 Wareham Street,,Boston,2118,"500 Victory Road, Suite 2100, Quincy, MA 02171",Wanda Geer,8/16/89,1/29/23,9128473,68,Child Care Choices of Boston,(617) 542-5437,Large Group
Taunton After School Academy,(508) 880-6900,peter.dong@usflf.org,1 Porter Street,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Hun (Peter) Dong,3/28/17,9/28/24,9154285,52,Child Care Works,(508) 999-9930,Large Group
Taunton Club House,(508) 824-4341,sfagundes@bgcmetrosouth.org,31 Court Street,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Samantha Fagundes,9/2/19,3/1/24,9137608,78,Child Care Works,(508) 999-9930,Large Group
"Tavares, Iva",(774) 434-2473,ivatavares82@gmail.com,138 Menlo Street,,Brockton,02301-6136,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/11/12,10/11/24,9151420,10,Child Care Works,(508) 999-9930,Family Child Care
"Tavares, Tara",(857) 615-9392,tara.tavares@yahoo.com,45 Depot Street,,Sharon,2067,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/29/23,1/29/23,9105239,6,Child Care Works,(508) 999-9930,Family Child Care
"Taylor-Sutton, Gayle",(617) 905-1487,brightlittlewonders@yahoo.com,43 ATHELWOLD STREET #1,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/11/00,7/11/24,9148070,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Taylor, Kathleen",(508) 212-6476,kjbt31@gmail.com,733 Pleasant Street,,Attleboro,2703,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/8/22,6/8/22,9099591,10,Child Care Works,(508) 999-9930,Family Child Care
"Taylor, Lakeisha",(412) 639-5246,lakeisha.thompson@yahoo.com,11 Nazing Street,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/9/20,11/9/20,9054675,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Taylor, Yasheka",(617) 869-4267,yashekataylor@gmail.com,134 REEDSDALE RD,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/9/04,9/9/22,9105789,10,Community Care for Kids,(617) 657-5305,Family Child Care
Teeter Tots Preschool & Child Care,(508) 386-3777,teetertotspcc@gmail.com,473 South Street West,Unit 1,Raynham,2767,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Sahar Ahmad-Khalil,2/5/23,2/5/24,9137796,38,Child Care Works,(508) 999-9930,Large Group
Teeter Tots School-Age Extended Day,(508) 386-3777,saharahmadkhalil@yahoo.com,"473 South St. W, Unit 13",,Raynham,2767,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Sahar Ahmad-Khalil,11/5/23,5/5/24,9145132,20,Child Care Works,(508) 999-9930,Large Group
"Teixeira, Dilma",(508) 272-9915,dilma85@yahoo.com,48 North Leyden Street,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/1/23,5/1/23,9118865,6,Child Care Works,(508) 999-9930,Family Child Care
"Teixeira, Kathia",(774) 240-9553,abarbosa.minusx@gmail.com,1667 Central St,,East Bridgewater,2333,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,11/5/23,11/5/23,9134607,6,Child Care Works,(508) 999-9930,Family Child Care
"Teixeira, Maria",(774) 297-4049,m_teixiera@hotmail.com,195 Silverwood Drive,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/30/20,9/30/23,9129533,8,Child Care Works,(508) 999-9930,Family Child Care
"Teixeira, Nuria",(857) 399-5479,nuriat0319@gmail.com,44 North Pleasant Street,,Taunton,2780,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/14/22,12/14/22,9100230,6,Child Care Works,(508) 999-9930,Family Child Care
"Tejada Pena, Nathalia",(857) 237-8752,tejada.nathalia09@gmail.com,13 Westford Street,,Quincy,2169,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/28/22,9/28/22,9101735,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Tejeda Constanzo, Jahaira",(857) 384-2723,jahairatejeda0413@gmail.com,"23 Brooklegde St, Apt 1",,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/7/25,1/7/25,9157910,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda Mejia, Yohanny",(617) 309-8723,yohanamejia16@gmail.com,4062 Washington St Apt 2,,Boston,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/9/24,9/9/24,9142110,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda Melo, Selys",(617) 407-5442,selysperez327@gmail.com,16 Nazing St,,Boston,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,5/15/24,5/15/24,9146256,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda, Damarys",(857) 312-3532,damarys122468@gmail.com,155 Williams Street # 21,,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/16/10,11/16/22,9108700,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda, Erendira",(617) 669-8220,ara.tejeda1082@gmail.com,54 Sanderson Avenue,,Dedham,2026,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/21/23,8/21/23,9128272,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Tejeda, Eva",(617) 298-1466,evafamilydaycare@gmail.com,152 STANDARD STREET # 129,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/16/02,4/24/24,9142686,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda, Kenny",(617) 792-5634,annery_kt@yahoo.com,24 Fairview Avenue,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/27/00,7/27/23,9122291,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Tejeda, Yeissy",(857) 352-7983,yeissyt16@gmail.com,15 Cass St Apt 3,,West Roxbury,2132,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/24/24,9/24/24,9140089,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Tejeda, Yohanna",(857) 417-6247,yohatejeda@gmail.com,16 Virginia Cir,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/21/11,7/21/23,9122152,10,Community Care for Kids,(617) 657-5305,Family Child Care
Temple Beth Avodah Early Learning Center,(617) 527-0045,hbaker@bethavodah.org,45 PUDDINGSTONE LANE,,Newton,2459,"500 Victory Road, Suite 2100, Quincy, MA 02171",Heidi K Baker,6/28/81,1/24/24,9134564,52,Community Care for Kids,(617) 657-5305,Large Group
Temple Beth David Shalom Corner Learning Center,(781) 881-5271,shalomcornerdirector@templebethdavid.net,7 Clapboardtree St.,,Westwood,2090,"324-R Clark Street, Worcester, MA 01606",Lynn Kaminski,6/27/21,12/27/23,9136746,39,Community Care for Kids,(617) 657-5305,Large Group
Temple Beth Shalom Children's Center,(781) 444-0077,edietrick@tbsneedham.org,670 HIGHLAND AVE,,Needham,02494-2220,"324-R Clark Street, Worcester, MA 01606",Ellen Dietrick,3/30/89,7/15/24,9144970,339,Community Care for Kids,(617) 657-5305,Large Group
Temple Emanuel Nursery School,(617) 558-8130,sshulman@templeemanuel.com,385 WARD STREET,,Newton,2459,"500 Victory Road, Suite 2100, Quincy, MA 02171",Stacey Shulman,6/10/89,2/11/24,9135172,116,Community Care for Kids,(617) 657-5305,Large Group
Temple Ohabei Shalom Education Programs,(617) 264-2801,agoodkind@ohabei.org,1187 BEACON ST,,Brookline,02446-5441,"500 Victory Road, Suite 2100, Quincy, MA 02171",Shari Churwin,10/8/09,11/7/24,9159075,162,Child Care Choices of Boston,(617) 542-5437,Large Group
Tender Heart Day Care,(617) 265-2875,lmattshep@yahoo.com,1098 BLUE HILL AVENUE,,Dorchester Center,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",Levon Matthews,10/6/03,10/22/23,9133601,25,Child Care Choices of Boston,(617) 542-5437,Large Group
The Apple Orchard,(617) 731-6463,dee@appleorchardchool.org,282-D NEWTON STREET,,Brookline,2445,"500 Victory Road, Suite 2100, Quincy, MA 02171",Dee Bunstein,2/26/89,5/24/23,9118314,98,Child Care Choices of Boston,(617) 542-5437,Large Group
