provider_name,phone,address,latitude,longitude,monitoring_reports
Minely Flores Maldonado,787-556-9650,"Ceiba, Puerto Rico 00735",18.2646445,-65.6481788,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Minely-Flores-Maldonado.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Minely Flores Maldonado-Fajardo 2022.pdf'}]"
Peek A Boo Day Care Too,787-731-3322,"Urb. Ext. Parkville V-1 Calle Harding Guaynabo, Puerto Rico 00969",18.4055,-66.109238,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Peek-A-Boo-Daycare-Too.pdf'}, {'year': '2022', 'url': '/../docproveedores/Peek A Boo 2022 08-24-2023-102543.pdf'}, {'year': '2023', 'url': '/../docproveedores/Peek A Boo 2023 08-24-2023-102721.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Peek a boo.pdf'}]"
Academia Rosabell,787-263-2694,Ave Jose De Digo 397 Oeste Cayey PR 00736,18.388245,-66.118836,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Academia-Rosabel.pdf'}]"
Mi Pequeño Paraíso Infantil,787-738-3041,"Sec. Mogote Calle Evaristo Hernández #39 Cayey, Puerto Rico 00736",18.124898,-66.170536,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Mi-Pequeno-Paraiso-Infantil.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-Mi Pequeño Paraiso Infantil -Cayey 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Mi Pequeño Paraiso Infantil-Cayey 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-MiPequeno_Paraiso_Infantil_de_Cayey.pdf'}]"
Centro de Desarrollo Preescolar UPR-RCM,787-773-0091,"Carr #1 Km. 12.0 Jardín Botánico Norte San Juan, Puerto Rico 00963",18.394716,-66.064852,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Centro-de-Desarrollo-Preescolar-UPR-RCM.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-Centro de Desarrolo Preescolar UPR RCM 2023.pdf'}]"
Laurimaris Alberro Correa,939-217-9372,Arecibo,0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Laurimaris-Alberro-Correa.pdf'}]"
Julia Vargas Castillo,787-225-4311,Caguas,0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Julia-Vargas-Castillo.pdf'}]"
María Vargas Castillo,,María Vargas Castillo,0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Maria-Vargas-Castillo.pdf'}]"
casa de la alegria,787-435-3281,"Bda. Clark, Calle Manuel Velazquez",0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-CASA-DE-LA-ALEGRIA-MUN.-DE-CULEBRA.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-Casa de la Alegria Culebra 2022.pdf'}]"
Deleite Infantil,939-251-9567,"Urb. Villa Cáliz II Carr. 784 Parc. 19 Caguas, Puerto Rico 00725",0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Deleite-Infantil.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Deleite Infantil 2022 Humacao.pdf'}]"
SALON LABORATORIO UPR,787-764-0000 EXT 86475,ANTIGUA CASA DE ECONOMIA DOMESTICA EDIFICIO 059 00921 SAN JUAN,18.393729,-66.090902,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Salon-Laboratorio-UPR.pdf'}, {'year': '2022', 'url': '/../docproveedores/Salon Laboratorio UPR 2022.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Univ.PR_Salon_Laboratorio_Infantes_y_Maternales.pdf'}]"
campo montessori inc.,787-372-8911,carr. 155 km 31.9 interior bo. gato sector bajuras orocovis,18.366032,-66.101324,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Campo-Montessori-Inc.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Campo Montessori 2022.pdf'}]"
CCD Cuna de Angeles,787-554-0007 / 787-392-6903,Rio Piedras Heights #1695 Calle Paraná Local 1 Monacillos,18.374082,-66.054363,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-CCD-Cuna-de-Angeles.pdf'}, {'year': '2022', 'url': '/../docproveedores/CCD Cuna de Angeles 2022.pdf'}]"
Circulo Infantil El Despertar,787-738-2269,"340 Ave. Antonio R. Barcelo Cayey, PR 00736",18.120821,-66.145909,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Circulo-Infantil-El-Despertar.pdf'}]"
RONALD REGAN DAY CARE,787-44-1088,"Ave Chardón San Juan, PR 00936",0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-CCD-Ronald-Reagan-Day-Care.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Ronald Regan 2022.pdf'}]"
María Santiago González,,"Caguas, Puerto Rico 00725",18.2345399,-66.0351316,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Maria-del-C.-Santiago-Gonzalez.pdf'}]"
Ruth Colón Ortiz,,"Caguas, Puerto Rico 00725",18.2345399,-66.0351316,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Ruth-Colon-Ortiz.pdf'}]"
Academia Cristo de los Milagros,787-743-4242,Ave Luis Muñoz Marin #85 Caguas PR,18.229818,-66.020328,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Academia-Cristo-de-los-Milagros.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-  Academia Cristo de los Milagros 2022.pdf'}]"
My Happy Little Garden,787-966-9628,"Bayamón Gardens X-14 Carr. 861 Bayamón, Puerto Rico 00956",18.381283,-66.18578,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-My-Happy-Little-Garden.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- My Happy Little Garden 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/MY HAPPY LITTLE GARDEN 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-happy-little-garden.pdf'}]"
La Casita Dulce II,787-941-7801,"Urb. Bella Vista C-9 Calle 3 Bayamón, Puerto Rico 00957",18.386776,-66.176372,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-CCD-La-Casita-Dulce-II.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- La Casita Dulce 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado - La Casita Dulce 2023.pdf'}]"
hcd maritza lorenzo,787-219-9526,Aguada,18.339007,-67.202393,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-MARITZA-LORENZO-RED-AGUADA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- HCD Maritza Lorenzo-Aguada 2023.pdf'}, {'year': '2024', 'url': ""/../docproveedores/02-2024 Red Aguada HCD Maritza's Day Care.pdf""}, {'year': '2024', 'url': ""/../docproveedores/Red Aguada Maritza's Day Care Planilla y Plan 2024.pdf""}]"
centro cedros - Mun. Carolina,939-263-5921,bo. cedros carr. 183 km. 13.2 carolina,18.2883273,-65.919089,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CENTRO-CEDROS-MUN.-DE-CAROLINA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Cedros Mun Carolina 2023.pdf'}]"
Nitsa Bonilla García,787-358-9396,Juana Díaz,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Nitsa-Bonilla-Garcia.pdf'}]"
Lucia Soto Rosa,787-216-0234,Arroyo,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Lucia-Soto-Rosa-Mun.-Arroyo.pdf'}]"
CCDD Centro Infantil Educativo Bambi corp,787-505-8633,Carr 4491 km 2.6 Bo. Puente Camuy P.R. 00627,18.474538,-66.854905,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CCDD-Centro-Infantil-Educativo-Bambi-Corp.pdf'}]"
Multigeneracional,939-451-4571,"Ave. Gautier Benítez Edif Angora Office Park Local 6 Caguas, PR 00725",18.225362,-66.03972,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Multigeneracional 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Multigeneracional.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  Multigeneracional 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-MULTIGENERACIONAL.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-MULTIGENERACIONAL.pdf'}]"
Yazmin Cora García,787-216-0294,Arroyo,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Yazmin Cora Gracia 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Yazmin-Cora-Garcia.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Yazmin Cora Gracia - 2023.pdf'}]"
CEDEPRECO Vieques,787-391-0866 / 787-618-4943,Carretera estatal 200 KM 0.4 Urb. Industrial belén castaño Vieques,18.147628,-65.4426,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CEDEPRECO-Vieques.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Cedepreco Vieques 2023.pdf'}]"
AYANI MOCA,(787) 877-4213,"# 140 Calle Monseñor José Torres Moca, PR",18.390879,-67.112884,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Ayani Moca-2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-AYANI-MOCA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Ayani-Moca 2023.pdf'}]"
Inés Martínez Montañez,787-983-6051,"Caguas, Puerto Rico 00725",18.2345399,-66.0351316,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Ines-Martinez-Montanez.pdf'}]"
Angel de la Guarda,(787) 280-6524,Carretera 111 Interior 421 Hato Arriba San Sebastián,18.356324,-67.034216,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Angel de la Guarda 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Angel-de-la-Guarda.pdf'}, {'year': '2023', 'url': '/../docproveedores/2023-ANGEL DE LA GUARDA.pdf'}]"
Creciendo Juntos Day Care,787-638-0048,"Urb. San Antonio calle Damasco #1432 Ponce, 00730",17.981594,-66.619525,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Creciendo Juntos 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CRECIENDO-JUNTOS-DAY-CARE.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-CRECIENDO JUNTOS DAY CARE 2023.pdf'}]"
Mi Reino Infantil,,"Urb Villa Andalucía, L-4 Ave Fronteras San Juan, PR 00926",18.383778,-66.03254,"[{'year': '2021', 'url': '/../docproveedores/Resultado- MI REINO INFANTIL 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Mi-Reino-Infantil.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Mi Reino Infantil 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Mi_Reino_Infantil.pdf'}]"
Rajohnyari Day Care,787-604-7767,Urb. Castellana Gardens #1 H-3 Carolina PR 00985,18.420877,-65.978409,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-RAJOHNYARI-DAY-CARE.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Rajohnyari Day Care 2023.pdf'}]"
Castillo De Ángeles,787-876-8183,"Bo. San Isidro, 62A Calle A Canovanas, PR 00729",18.393164,-65.885407,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-Castillo-de-Angeles.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado - Castillo de Angeles 2023.pdf'}]"
Jardín Infantil preescolar YMCA,787-843-1870,Urb. Santa Maria calle Nazaret Ponce,18.004347,-66.619613,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-YMCA-PONCE.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-del-Centro-YMCA-de-Ponce-2023-1.pdf'}]"
Pablo Pablito New York Foundling,787-414-3863,Ave. Dr. Álvarez Chanca 5ta sección Levittown Ave. Dr. Álvarez Chanca 5ta sección Levittown,18.443534,-66.18756,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Pablo-Pablito-New-York-Foundling.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Pablo Pablito 2023.pdf'}]"
Regalos De Amor,(787) 849-1233,"Calle Comercio #5 Urb. Verdum Hormigueros, PR 00660",18.413547,-66.092067,"[{'year': '2021', 'url': '/../docproveedores/Resultado-CCD REGALOS DE AMOR 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Regalos-de-Amor.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado -Regalos de Amor 2023.pdf'}]"
Elia C. Ortíz Mateo,,"Urb. Villa Madrid Calle 4 2-9 Coamo, PR 00769",18.080032,18.080032,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Elia C. Ortiz Mateo 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-ELIA-C.-ORTIZ-COAMO.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Elia C. Ortiz Mateo 2023.pdf'}]"
Esther A. Rivera Rodríguez,,Coamo,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Esther A. Rivera Rodríguez 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Esther-A.-Rivera-Rodriguez.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Esther A. Rivera Rodríguez 2023.pdf'}]"
Semillitas de Amor,(787) 806-8337,"Calle Ramos Antonini # 53 Mayagüez, P.R.",18.200952,-67.143185,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Semillitas de Amor 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Semillitas-de-Amor.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado -Semillitas de Amor 2023.pdf'}]"
Guadalupe De Álvarez NY Foundling,787-788-6677,"Calle Barbosa #58 Cataño, Puerto Rico",18.44134,-66.11822,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Guadalupe-De-Alvarez-NY-Foundl.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-Guadalupe de Alvarez NY Foundling 2023.pdf'}]"
Milagros Mercado Dasta,,Guánica,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Milagros-Mercado-Dasta.pdf'}]"
Mundo de Colores,787-414-3993,"Urb. Bajo Costo #2 Calle Dalia Cataño, Puerto Rico 00962",18.432451,-66.147212,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Mundo-de-Colores-NY-Foundling.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Mundo de Colores NYF 2023.pdf'}]"
Mi Pequeño Mundo II,787-822-1358 / 939-417-4308,Ext. Muñoz Rivera Florida,0,0,"[{'year': '2021', 'url': '/../docproveedores/MI PEQUENO MUNDO II 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Mi-Pequeno-Mundo-II.pdf'}, {'year': '2023', 'url': '/../docproveedores/MI PEQUENO MUNDO II 2023.pdf'}]"
Nuestra Escuela - Caguas,787-258-0636,"#73 Calle Betances Esq. Muñoz Rivera Caguas, Puerto Rico 00725",18.234224,-66.035875,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Nuestra Escuela Caguas 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Nuestra-Escuela-Caguas.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Nuestra Escuela Caguas 2023.pdf'}]"
Nuestra Escuela - Loíza,787-966-9799,"Parc. Vieques Sec. Mediana Alta Calle 3 Esq. San Rafael Loíza, Puerto Rico 00772",18.426688,-65.834082,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Nuestra Escuela Loiza 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Nuestra-Escuela-Loiza.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Nuestra Escuela Loiza.pdf'}]"
CCD Child Care De Humacao,(787)-523-3612 EXT 3301 (787)852-3066 EXT 3300,AVE FORT MARTELO ESQUINA RAFAEL ARROYO RIOS 00791 HUMACAO,18.150519,-65.829416,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Child Care Humacao 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-CHILD-CARE-DE-HUMACAO.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Child Care Humacao 2023.pdf'}]"
First Steps,(787) 896-6825,"Carretera 125 km 18.8 Bo. Guatemala San Sebastián, PR 00685",18.255059,-66.040447,"[{'year': '2021', 'url': '/../docproveedores/Resultado- First Steps San Sebastian 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-First-Steps-Mun.-San-Sebastian.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  First Steps San Sebastian 2023.pdf'}]"
Virginia Velázquez Montañez,787-616-1426,,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Virginia Velazquez Montañez 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Virgina-Velazquez-Montanez-Mun.-Patillas.pdf'}]"
Borinquen Pradera,787-743-4996 / 787-739-6050,"Bo. Borinquen Sec. Atravesada Carr. 763 Km. 3.8 Caguas, Puerto Rico 00725",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Centro Margarita Borinquen Pradera 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Borinquen-Pradera.pdf'}]"
CCD Margarita,787-739-6030 / 787-739-6050,"Bo. Certenejas Carr 172 Km. 8.4 Cidra, Puerto Rico 00739",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Centro Margarita Cidra 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Centro Margarita-Cidra 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Centro Margarita-Cidra 2023.pdf'}]"
Amanda Colón Matos,939-217-4743,Guayanilla,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Amanda Colón Matos 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Amanda-Colon-Matos.pdf'}, {'year': '2023', 'url': '/../docproveedores/12-2023 Amanda Colon Matos.pdf'}]"
Little Steps,787-227-0131,Carr 825 km 0.1 barrio achiote edf Gubernamental Jose archilla cabrera naranjito,18.379158,-66.069364,"[{'year': '2021', 'url': '/../docproveedores/LIITTE STEPS 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Little-Steps.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado - Little Steps 2023.pdf'}]"
Madeline Muñoz Borrero,787-677-4380,Guayanilla,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado - Madeline Muñoz Borrero 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Madeline-Munoz-Borrero.pdf'}, {'year': '2023', 'url': '/../docproveedores/12-2023 Madeline Munoz Borrero.pdf'}]"
Plaza Kids,787-633-2145,"Carr. 794 KM 0.4 camino verde aguas buenas, puerto rico 00703",18.252249,-66.100927,"[{'year': '2021', 'url': '/../docproveedores/PLAZA KIDS- 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Plaza-Kids.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-   Plaza Kids 2023.pdf'}]"
CCD Little in Action Day Care de Learning Center,787-786-3685,"Urb. Lomas Verdes, TT-17 Ave. Lomas Verdes Bayamón, PR 00956",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Little in Action 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-LITTLE-IN-ACTION.pdf'}, {'year': '2023', 'url': '/../docproveedores/CCD LITTLE IN ACTION  2023.pdf'}]"
Little Paradise School,(787) 818-0000,"Carretera 111 km 6.3 Bo. Voladora, Moca",18.386755,-67.096564,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Little Paradise Moca 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Little-Paradise-School.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-Little Paradise 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024 LITTLE PARADISE (20-03-2024).pdf'}]"
Pre-Escolar Nim,787-780-4082,"Urb. Lomas Verdes, 3 G-7 Ave. Lomas Verdes Bayamón",18.376455,-66.154126,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Preescolar NIM 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-Pre-Escolar-NIM.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Preescolar NIM 2023.pdf'}]"
CCD Kids Gardens,787-780-3646,"Urb. Flamboyán Gardens R-18 Calle 17 Bayamón, Puerto Rico 00959",18.3871,-66.159,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-Kids-Gardens.pdf'}]"
Pasitos,787-868-8212,Carr. #411 Km. 1.0 Interior Bo. Piedras Blancas Aguada,18.362194,-67.190066,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Municipio de Aguada Pasitos 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-PASITOS-MUN-DE-AGUADA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Municipio-de-Aguada-2023-1.pdf'}]"
Diversión y Enseñanza,787-841-2068,Ave. Muñoz Rivera 1587 Ponce,18.00596,-66.620466,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-DIVERSION-Y-ENSENANZA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Diversión y Enseñanza 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Diversion y Enseñanza.pdf'}]"
Niños En Acción,787-292-0642,GOLDEN HILLS ANICETO DIAZ B-20 TRUJILLO ALTO,18.370469,-66.017931,"[{'year': '2021', 'url': '/../docproveedores/CCD Niños en Accion Inc 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-NINOS-EN-ACCION.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Niños en Acción 2023.pdf'}]"
Damarys González Cruz,939-239-8905,Patillas,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Damarys-Gonzalez-Cruz.pdf'}]"
Jardín De Párvulos,(787) 892-4920,"Carretera. 329 km 1.9 Bo. Minillas Valle San Germán, PR 00685",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Jardin de Parvulos PR Special  2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Jardin-de-Parvulos.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Jardin de Parvulos PR Special Community Services.pdf'}]"
Sedney Olivencia Marchany,787-849-7683,Hormigueros,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Sedney Olivencia Marchany 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Sedney-Olivencia-Marchany.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Hogar de cuido Sedney Olivencia Marchany - 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/Sedney E. Olivencia Marchany 2024.pdf'}]"
Doris A. Rosario Hernández,,Santa Isabel,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Doris-A.-Rosario-Hernandez.pdf'}]"
Elizabeth Martínez Correa,787-397-7477,Canóvanas,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Red-de-Canovanas-Elizabeth-Martinez-Correa.pdf'}]"
Jahnyrelys Alvares Casillas,787-547-1501,Canóvanas,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Red-de-Canovanas-Jahnyrelys-Alvarez-Casillas.pdf'}]"
Los Indiecitos,787-957-1066,CARR. 962 KM 2.1 BO. CAMBALACHE CANOVANAS 00729,18.359613,-65.883276,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Los Indiecitos Canovanas 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-LOS-INDIECITOS-MUN.-DE-CANOVANAS.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  Los Indiecitos Mun Canovanas 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-LOS INDIECITOS-Canovanas.pdf'}]"
My Little College New,787-553-7930,Bo. Romero carr 249 km 62-9 Villalba,18.132671,-66.505228,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-MY-LITTLE-COLLEGE-NEW.pdf'}]"
Casa de la Infancia,787-677-2984,"Calle José I Quinton #123 Coamo PR, 00769",18.07996,-66.35795,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Casa de la Infancia 2021-Coamo.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CASA-DE-LA-INFANCIA-COAMO.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Casa de la Infancia 2023 Coamo.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024 Casa de la Infancia-Coamo.pdf'}]"
Carmen L. Figueroa Guerra,,"Río Grande, Puerto Rico 00745",18.3808734,-65.8298549,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Carmen L. Fugueroa Guerra 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Red-de-Cuido-Luquillo-Carmen-L.-Figueroa-Guerra.pdf'}]"
María E. Escobar Rivera,,"Río Grande, Puerto Rico 00745",18.3808734,-65.8298549,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Red-de-Cuido-Luquillo-Maria-E.-Escobar-Rivera.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Carmen L. Figueroa Guerra 2023.pdf'}]"
Centro De Cuidado Amor INC. 2,787-318-8581,BO QUEBRADILLA CARR 152 KM 3.9 00794 BARRANQUITAS,18.081625,-66.359864,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CENTRO-DE-CUIDADO-AMOR-INC..pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  Centro Cuidado Amor II 2023.pdf'}]"
Hilda Santos Confort,,"Luquillo, Puerto Rico 00773",18.3388,-65.7172171,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Hilda Santos Confort 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Red-de-Cuido-Luquillo-Hilda-Santos-Confort.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Hilda Santos Confort 2023.pdf'}]"
Janet García Félix,939-335-3445,Arroyo,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Janet Garcia Felix 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Janet-Garcia-Felix-Mun.-Arroyo.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Janet Garcia Felix 2023.pdf'}]"
CCD Del Valenciano,787-333-6128,"Calle Teodomiro Delfaus #3 Esq. Corchado Juncos, Puerto Rico 00777",18.228392,-65.920105,"[{'year': '2021', 'url': '/../docproveedores/Resultado- El Valenciano 2021 Juncos.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-El-Valenciano.pdf'}]"
El Eden Paraíso Infantil,787-233-1689,"Carretera 3 km 99.9 Bo juan Martin Villa, Yabucoa PR 00767 Humacao",18.040405,-65.87861,"[{'year': '2021', 'url': '/../docproveedores/Resultado- El Eden Paraiso Infantil 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-El-Eden-Paraiso-Infantil.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- El Eden Paraiso Infantil 2023.pdf'}]"
